texte_normalise,texte,categorie_id,categorie_label
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, portant reconnaissance de la nation envers les harkis et les autres personnes rapatriées d'algérie anciennement de statut civil de droit local et réparation des préjudices subis par ceux‑ci et leurs familles du fait de l'indignité de leurs conditions d'accueil et de vie dans certaines structures sur le territoire français","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, portant reconnaissance de la Nation envers les harkis et les autres personnes rapatriées d'Algérie anciennement de statut civil de droit local et réparation des préjudices subis par ceux‑ci et leurs familles du fait de l'indignité de leurs conditions d'accueil et de vie dans certaines structures sur le territoire français",solidarites_droits_sociaux,Solidarités & droits sociaux
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, portant réforme des outils de gestion des risques climatiques en agriculture","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, portant réforme des outils de gestion des risques climatiques en agriculture",agriculture_alimentation,Agriculture & alimentation
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, pour la confiance dans l'institution judiciaire","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, pour la confiance dans l'institution judiciaire",securite_justice_ordre_public,"Sécurité, justice & ordre public"
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, prorogeant l'état d'urgence sanitaire","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, prorogeant l'état d'urgence sanitaire",sante_fin_de_vie,Santé & fin de vie
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, ratifiant diverses ordonnances prises sur le fondement de l'article 11 de la loi n° 2020-290 du 23 mars 2020 d'urgence pour faire face à l'épidémie de covid-19","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, ratifiant diverses ordonnances prises sur le fondement de l'article 11 de la loi n° 2020-290 du 23 mars 2020 d'urgence pour faire face à l'épidémie de covid-19",sante_fin_de_vie,Santé & fin de vie
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, ratifiant l'ordonnance n° 2021-484 du 21 avril 2021 relative aux modalités de représentation des travailleurs indépendants recourant pour leur activité aux plateformes et aux conditions d'exercice de cette représentation et portant habilitation du gouvernement à compléter par ordonnance les règles organisant le dialogue social avec les plateformes","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, ratifiant l'ordonnance n° 2021-484 du 21 avril 2021 relative aux modalités de représentation des travailleurs indépendants recourant pour leur activité aux plateformes et aux conditions d'exercice de cette représentation et portant habilitation du Gouvernement à compléter par ordonnance les règles organisant le dialogue social avec les plateformes",travail_economie_entreprises,"Travail, économie & entreprises"
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, relatif au retour de biens culturels à la république du bénin et à la république du sénégal","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, relatif au retour de biens culturels à la République du Bénin et à la République du Sénégal",numerique_medias_culture,"Numérique, médias & culture"
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, relatif aux conditions de mise sur le marché de certains produits phytopharmaceutiques en cas de danger sanitaire pour les betteraves sucrières","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, relatif aux conditions de mise sur le marché de certains produits phytopharmaceutiques en cas de danger sanitaire pour les betteraves sucrières",agriculture_alimentation,Agriculture & alimentation
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, relatif aux mesures d'urgence pour la protection du pouvoir d'achat","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, relatif aux mesures d'urgence pour la protection du pouvoir d'achat",finances_fiscalite,Finances publiques & fiscalité
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, relatif à la gestion de la sortie de crise sanitaire","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, relatif à la gestion de la sortie de crise sanitaire",sante_fin_de_vie,Santé & fin de vie
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, relatif à la prévention d'actes de terrorisme et au renseignement","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, relatif à la prévention d'actes de terrorisme et au renseignement",securite_justice_ordre_public,"Sécurité, justice & ordre public"
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, relatif à la responsabilité pénale et à la sécurité intérieure","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, relatif à la responsabilité pénale et à la sécurité intérieure",securite_justice_ordre_public,"Sécurité, justice & ordre public"
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique",sante_fin_de_vie,Santé & fin de vie
"projet de loi, adopté par l'assemblée nationale après engagement de la procédure accélérée, rétablissant et complétant l'état d'urgence sanitaire","projet de loi, adopté par l'Assemblée nationale après engagement de la procédure accélérée, rétablissant et complétant l'état d'urgence sanitaire",sante_fin_de_vie,Santé & fin de vie
"projet de loi, adopté par l'assemblée nationale en nouvelle lecture, confortant le respect des principes de la république","projet de loi, adopté par l'Assemblée nationale en nouvelle lecture, confortant le respect des principes de la République",securite_justice_ordre_public,"Sécurité, justice & ordre public"
"projet de loi, adopté par l'assemblée nationale en nouvelle lecture, de règlement du budget et d'approbation des comptes de l'année 2020","projet de loi, adopté par l'Assemblée nationale en nouvelle lecture, de règlement du budget et d'approbation des comptes de l'année 2020",finances_fiscalite,Finances publiques & fiscalité
"projet de loi, adopté par l'assemblée nationale en nouvelle lecture, portant diverses dispositions de vigilance sanitaire","projet de loi, adopté par l'Assemblée nationale en nouvelle lecture, portant diverses dispositions de vigilance sanitaire",sante_fin_de_vie,Santé & fin de vie
"projet de loi, adopté par l'assemblée nationale en nouvelle lecture, relatif à la bioéthique","projet de loi, adopté par l'Assemblée nationale en nouvelle lecture, relatif à la bioéthique",sante_fin_de_vie,Santé & fin de vie
"projet de loi, adopté par l'assemblée nationale en nouvelle lecture, relatif à la prévention d'actes de terrorisme et au renseignement","projet de loi, adopté par l'Assemblée nationale en nouvelle lecture, relatif à la prévention d'actes de terrorisme et au renseignement",securite_justice_ordre_public,"Sécurité, justice & ordre public"
"projet de loi, adopté par l'assemblée nationale en nouvelle lecture, renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique","projet de loi, adopté par l'Assemblée nationale en nouvelle lecture, renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique",sante_fin_de_vie,Santé & fin de vie
"projet de loi, adopté par l'assemblée nationale, autorisant l'approbation de l'accord de coopération entre le gouvernement de la république française et les gouvernements des états membres de l'union monétaire ouest-africaine","projet de loi, adopté par l'Assemblée nationale, autorisant l'approbation de l'accord de coopération entre le Gouvernement de la République française et les Gouvernements des États membres de l'Union monétaire ouest-africaine",defense_europe_affaires_etrangeres,"Défense, Europe & affaires étrangères"
"projet de loi, adopté par l'assemblée nationale, de finances rectificative pour 2021","projet de loi, adopté par l'Assemblée nationale, de finances rectificative pour 2021",finances_fiscalite,Finances publiques & fiscalité
"projet de loi, adopté par l'assemblée nationale, de finances rectificative pour 2022","projet de loi, adopté par l'Assemblée nationale, de finances rectificative pour 2022",finances_fiscalite,Finances publiques & fiscalité
"projet de loi, adopté par l'assemblée nationale, portant mesures d'urgence relatives au fonctionnement du marché du travail en vue du plein emploi","projet de loi, adopté par l'Assemblée nationale, portant mesures d'urgence relatives au fonctionnement du marché du travail en vue du plein emploi",travail_economie_entreprises,"Travail, économie & entreprises"
"projet de loi, considéré comme adopté par l'assemblée nationale en application de l'article 49, alinéa 3, de la constitution, de finances pour 2023","projet de loi, considéré comme adopté par l'Assemblée nationale en application de l'article 49, alinéa 3, de la Constitution, de finances pour 2023",finances_fiscalite,Finances publiques & fiscalité
"projet de loi, modifié par l'assemblée nationale en deuxième lecture, ratifiant les ordonnances prises sur le fondement de l'article 13 de la loi n° 2019-816 du 2 août 2019 relative aux compétences de la collectivité européenne d'alsace","projet de loi, modifié par l'Assemblée nationale en deuxième lecture, ratifiant les ordonnances prises sur le fondement de l'article 13 de la loi n° 2019-816 du 2 août 2019 relative aux compétences de la Collectivité européenne d'Alsace",institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
"projet de loi, modifié par l'assemblée nationale en première lecture, ratifiant les ordonnances prises sur le fondement de l'article 13 de la loi n° 2019-816 du 2 août 2019 relative aux compétences de la collectivité européenne d'alsace","projet de loi, modifié par l'Assemblée nationale en première lecture, ratifiant les ordonnances prises sur le fondement de l'article 13 de la loi n° 2019-816 du 2 août 2019 relative aux compétences de la Collectivité européenne d'Alsace",institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
"projet de loi, modifié par lettre rectificative, relatif à la différenciation, la décentralisation, la déconcentration et portant diverses mesures de simplification de l'action publique locale (procédure accélérée)","projet de loi, modifié par lettre rectificative, relatif à la différenciation, la décentralisation, la déconcentration et portant diverses mesures de simplification de l'action publique locale (procédure accélérée)",institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
projet de loi-cadre relatif au développement des transports,projet de loi-cadre relatif au développement des transports,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi améliorant la protection des personnes ciblées par les réseaux de criminalité organisée,proposition de loi améliorant la protection des personnes ciblées par les réseaux de criminalité organisée,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi concernant la représentativité au sein des unions régionales des professionnels de santé,proposition de loi concernant la représentativité au sein des unions régionales des professionnels de santé,sante_fin_de_vie,Santé & fin de vie
proposition de loi conférant un statut de personne morale de droit public à statut particulier à l'académie nationale de chirurgie,proposition de loi conférant un statut de personne morale de droit public à statut particulier à l'Académie nationale de chirurgie,sante_fin_de_vie,Santé & fin de vie
proposition de loi consacrant une garantie à l'accès au compte bancaire pour les françaises et les français résidant hors de france,proposition de loi consacrant une garantie à l'accès au compte bancaire pour les Françaises et les Français résidant hors de France,finances_fiscalite,Finances publiques & fiscalité
proposition de loi constitutionnelle garantissant le respect des principes de la démocratie représentative et de l'état de droit en cas de législation par ordonnance,proposition de loi constitutionnelle garantissant le respect des principes de la démocratie représentative et de l'État de droit en cas de législation par ordonnance,vie_politique_procedure,Vie politique & procédure institutionnelle
proposition de loi constitutionnelle instaurant une charte des services publics,proposition de loi constitutionnelle instaurant une Charte des services publics,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi constitutionnelle pour le plein exercice des libertés locales,proposition de loi constitutionnelle pour le plein exercice des libertés locales,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi constitutionnelle visant à abroger l'article 40 de la constitution,proposition de loi constitutionnelle visant à abroger l'article 40 de la Constitution,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi constitutionnelle visant à accélérer le redressement des finances publiques,proposition de loi constitutionnelle visant à accélérer le redressement des finances publiques,finances_fiscalite,Finances publiques & fiscalité
proposition de loi constitutionnelle visant à créer une loi de financement des collectivités territoriales et de leurs groupements et à garantir la compensation financière des transferts de compétences,proposition de loi constitutionnelle visant à créer une loi de financement des collectivités territoriales et de leurs groupements et à garantir la compensation financière des transferts de compétences,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi constitutionnelle visant à faciliter le déclenchement du référendum d'initiative partagée,proposition de loi constitutionnelle visant à faciliter le déclenchement du référendum d'initiative partagée,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi constitutionnelle visant à garantir la prééminence des lois de la république,proposition de loi constitutionnelle visant à garantir la prééminence des lois de la République,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi constitutionnelle visant à protéger et à garantir le droit fondamental à l'interruption volontaire de grossesse et à la contraception,proposition de loi constitutionnelle visant à protéger et à garantir le droit fondamental à l'interruption volontaire de grossesse et à la contraception,solidarites_droits_sociaux,Solidarités & droits sociaux
"proposition de loi constitutionnelle visant à protéger la constitution, en limitant sa révision à la voie de l'article 89","proposition de loi constitutionnelle visant à protéger la Constitution, en limitant sa révision à la voie de l'article 89",institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
"proposition de loi constitutionnelle visant à préciser la procédure d'examen des textes budgétaires, à renforcer la place du parlement et à sécuriser le périmètre et la constitutionnalité des dispositions mises en oeuvre par les ordonnances mentionnées aux articles 47 et 47-1 de la constitution","proposition de loi constitutionnelle visant à préciser la procédure d'examen des textes budgétaires, à renforcer la place du Parlement et à sécuriser le périmètre et la constitutionnalité des dispositions mises en œuvre par les ordonnances mentionnées aux articles 47 et 47-1 de la Constitution",finances_fiscalite,Finances publiques & fiscalité
"proposition de loi constitutionnelle visant à restreindre certaines prérogatives du président de la république et à renforcer celles du premier ministre, responsable devant le parlement","proposition de loi constitutionnelle visant à restreindre certaines prérogatives du Président de la République et à renforcer celles du Premier ministre, responsable devant le Parlement",institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
"proposition de loi constitutionnelle visant, face à la crise actuelle à construire le monde d'après fondé sur la préservation des biens communs","proposition de loi constitutionnelle visant, face à la crise actuelle à construire le monde d'après fondé sur la préservation des biens communs",ecologie_energie_climat,"Écologie, énergie & climat"
"proposition de loi constitutionnelle, adoptée par l'assemblée nationale, visant à protéger et à garantir le droit fondamental à l'interruption volontaire de grossesse","proposition de loi constitutionnelle, adoptée par l'Assemblée nationale, visant à protéger et à garantir le droit fondamental à l'interruption volontaire de grossesse",solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi contre toutes les fraudes aux aides publiques,proposition de loi contre toutes les fraudes aux aides publiques,finances_fiscalite,Finances publiques & fiscalité
proposition de loi créant l'homicide routier et visant à lutter contre la violence routière,proposition de loi créant l'homicide routier et visant à lutter contre la violence routière,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi créant la profession d'assistant en santé bucco-dentaire,proposition de loi créant la profession d'assistant en santé bucco-dentaire,sante_fin_de_vie,Santé & fin de vie
proposition de loi créant une condition de durée de résidence pour le versement de certaines prestations sociales,proposition de loi créant une condition de durée de résidence pour le versement de certaines prestations sociales,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi d'urgence visant à apporter une réponse solidaire et juste face à la crise,proposition de loi d'urgence visant à apporter une réponse solidaire et juste face à la crise,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi de loi visant à assouplir la gestion des compétences « eau » et « assainissement »,proposition de loi de loi visant à assouplir la gestion des compétences « eau » et « assainissement »,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi en faveur de la préservation et de la reconquête de la haie,proposition de loi en faveur de la préservation et de la reconquête de la haie,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi en faveur du développement de l'agrivoltaïsme,proposition de loi en faveur du développement de l'agrivoltaïsme,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi encadrant l'intervention des cabinets de conseil privés dans les politiques publiques,proposition de loi encadrant l'intervention des cabinets de conseil privés dans les politiques publiques,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi instaurant la vaccination obligatoire contre le sars-cov-2,proposition de loi instaurant la vaccination obligatoire contre le SARS-CoV-2,sante_fin_de_vie,Santé & fin de vie
proposition de loi instaurant un impôt plancher de 2 % sur le patrimoine des ultrariches,proposition de loi instaurant un impôt plancher de 2 % sur le patrimoine des ultrariches,finances_fiscalite,Finances publiques & fiscalité
proposition de loi instituant des mesures judiciaires de sûreté applicables aux condamnés terroristes et renforçant la lutte antiterroriste,proposition de loi instituant des mesures judiciaires de sûreté applicables aux condamnés terroristes et renforçant la lutte antiterroriste,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi organique favorisant l'implantation locale des parlementaires,proposition de loi organique favorisant l'implantation locale des parlementaires,vie_politique_procedure,Vie politique & procédure institutionnelle
proposition de loi organique fixant le statut du procureur national anti-stupéfiants,proposition de loi organique fixant le statut du procureur national anti-stupéfiants,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi organique portant renforcement de la chaîne pénale criminelle et diverses dispositions de modernisation du corps judiciaire,proposition de loi organique portant renforcement de la chaîne pénale criminelle et diverses dispositions de modernisation du corps judiciaire,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi organique portant réforme du financement de l'audiovisuel public,proposition de loi organique portant réforme du financement de l'audiovisuel public,numerique_medias_culture,"Numérique, médias & culture"
proposition de loi organique portant régularisation des natifs dans le corps électoral pour les élections au congrès et aux assemblées de province de nouvelle-calédonie,proposition de loi organique portant régularisation des natifs dans le corps électoral pour les élections au congrès et aux assemblées de province de Nouvelle-Calédonie,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi organique pour le plein exercice des libertés locales,proposition de loi organique pour le plein exercice des libertés locales,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi organique tendant à modifier le ii de l'article 43 de la loi organique n° 2004-192 du 27 février 2004 portant statut d'autonomie de la polynésie française,proposition de loi organique tendant à modifier le II de l'article 43 de la loi organique n° 2004-192 du 27 février 2004 portant statut d'autonomie de la Polynésie française,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi organique visant à garantir la qualité du débat démocratique et à améliorer les conditions sanitaires d'organisation de l'élection présidentielle dans le contexte lié à l'épidémie de covid-19,proposition de loi organique visant à garantir la qualité du débat démocratique et à améliorer les conditions sanitaires d'organisation de l'élection présidentielle dans le contexte lié à l'épidémie de covid-19,vie_politique_procedure,Vie politique & procédure institutionnelle
"proposition de loi organique visant à harmoniser le mode de scrutin aux élections municipales afin de garantir la vitalité démocratique, la cohésion municipale et la parité","proposition de loi organique visant à harmoniser le mode de scrutin aux élections municipales afin de garantir la vitalité démocratique, la cohésion municipale et la parité",institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi organique visant à permettre à saint-barthélemy de participer à l'exercice de compétences de l'état,proposition de loi organique visant à permettre à Saint-Barthélemy de participer à l'exercice de compétences de l'État,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi organique visant à reporter le renouvellement général des membres du congrès et des assemblées de province de la nouvelle-calédonie,proposition de loi organique visant à reporter le renouvellement général des membres du congrès et des assemblées de province de la Nouvelle-Calédonie,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi organique visant à reporter le renouvellement général des membres du congrès et des assemblées de province de la nouvelle-calédonie afin de permettre la poursuite de la discussion sur l'accord du 12 juillet 2025 et sa mise en oeuvre,proposition de loi organique visant à reporter le renouvellement général des membres du congrès et des assemblées de province de la Nouvelle-Calédonie afin de permettre la poursuite de la discussion sur l'accord du 12 juillet 2025 et sa mise en œuvre,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi organique visant à rétablir la réserve parlementaire en faveur des communes et des associations,proposition de loi organique visant à rétablir la réserve parlementaire en faveur des communes et des associations,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
"proposition de loi organique, adoptée par l'assemblée nationale après engagement de la procédure accélérée, relative aux lois de financement de la sécurité sociale","proposition de loi organique, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, relative aux lois de financement de la sécurité sociale",finances_fiscalite,Finances publiques & fiscalité
"proposition de loi organique, adoptée par l'assemblée nationale après engagement de la procédure accélérée, relative à la modernisation de la gestion des finances publiques","proposition de loi organique, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, relative à la modernisation de la gestion des finances publiques",finances_fiscalite,Finances publiques & fiscalité
"proposition de loi organique, adoptée par l'assemblée nationale après engagement de la procédure accélérée, visant à renforcer le rôle du défenseur des droits en matière de signalement d'alerte","proposition de loi organique, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, visant à renforcer le rôle du Défenseur des droits en matière de signalement d'alerte",securite_justice_ordre_public,"Sécurité, justice & ordre public"
"proposition de loi organique, adoptée par l'assemblée nationale en nouvelle lecture, relative aux lois de financement de la sécurité sociale","proposition de loi organique, adoptée par l'Assemblée nationale en nouvelle lecture, relative aux lois de financement de la sécurité sociale",finances_fiscalite,Finances publiques & fiscalité
proposition de loi ouvrant la possibilité de concilier une activité professionnelle avec la fonction d'assistant familial,proposition de loi ouvrant la possibilité de concilier une activité professionnelle avec la fonction d'assistant familial,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi portant amnistie des faits commis à l'occasion de mouvements sociaux et d'activités syndicales et revendicatives,proposition de loi portant amnistie des faits commis à l'occasion de mouvements sociaux et d'activités syndicales et revendicatives,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi portant création d'un pôle public du médicament et des produits médicaux,proposition de loi portant création d'un pôle public du médicament et des produits médicaux,sante_fin_de_vie,Santé & fin de vie
proposition de loi portant création d'un statut de l'élu local,proposition de loi portant création d'un statut de l'élu local,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi portant diverses dispositions d'adaptation du droit des outre-mer,proposition de loi portant diverses dispositions d'adaptation du droit des outre-mer,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi portant diverses dispositions en matière de gestion des milieux aquatiques et de prévention des inondations (gemapi),proposition de loi portant diverses dispositions en matière de gestion des milieux aquatiques et de prévention des inondations (GEMAPI),ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi portant mesures pour bâtir la société du bien-vieillir en france,proposition de loi portant mesures pour bâtir la société du bien-vieillir en France,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi portant programmation nationale et simplification normative dans le secteur économique de l'énergie,proposition de loi portant programmation nationale et simplification normative dans le secteur économique de l'énergie,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi portant pérennisation du contrat de professionnalisation expérimental,proposition de loi portant pérennisation du contrat de professionnalisation expérimental,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi portant réparation des personnes condamnées pour homosexualité entre 1942 et 1982,proposition de loi portant réparation des personnes condamnées pour homosexualité entre 1942 et 1982,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi portant réparation des personnes condamnées pour homosexualité entre 1945 et 1982,proposition de loi portant réparation des personnes condamnées pour homosexualité entre 1945 et 1982,solidarites_droits_sociaux,Solidarités & droits sociaux
"proposition de loi portant une gouvernance claire, juste et solidaire pour la gestion des milieux aquatiques et la prévention des inondations (gemapi)","proposition de loi portant une gouvernance claire, juste et solidaire pour la gestion des milieux aquatiques et la prévention des inondations (GEMAPI)",ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi pour améliorer la prise en charge de la sclérose latérale amyotrophique et d'autres maladies évolutives graves,proposition de loi pour améliorer la prise en charge de la sclérose latérale amyotrophique et d'autres maladies évolutives graves,sante_fin_de_vie,Santé & fin de vie
proposition de loi pour la sécurisation juridique des structures économiques face aux risques de blanchiment,proposition de loi pour la sécurisation juridique des structures économiques face aux risques de blanchiment,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi pour un choc de compétitivité en faveur de la ferme france,proposition de loi pour un choc de compétitivité en faveur de la ferme France,agriculture_alimentation,Agriculture & alimentation
"proposition de loi pour un nouveau pacte de citoyenneté avec la jeunesse par le vote à 16 ans, l'enseignement et l'engagement","proposition de loi pour un nouveau pacte de citoyenneté avec la jeunesse par le vote à 16 ans, l'enseignement et l'engagement",education_enfance_jeunesse,"Éducation, enfance & jeunesse"
"proposition de loi pour un élevage éthique, juste socialement et soucieux du bien-être animal","proposition de loi pour un élevage éthique, juste socialement et soucieux du bien-être animal",agriculture_alimentation,Agriculture & alimentation
proposition de loi pour une montagne vivante et souveraine,proposition de loi pour une montagne vivante et souveraine,ecologie_energie_climat,"Écologie, énergie & climat"
"proposition de loi pour une école de la liberté, de l'égalité des chances et de la laïcité","proposition de loi pour une école de la liberté, de l'égalité des chances et de la laïcité",education_enfance_jeunesse,"Éducation, enfance & jeunesse"
"proposition de loi relative au contrat d'édition, visant à favoriser les meilleures pratiques entre les acteurs des filières du livre et de l'oeuvre musicale et portant simplification de l'exception au droit d'auteur pour les personnes en situation de handicap","proposition de loi relative au contrat d'édition, visant à favoriser les meilleures pratiques entre les acteurs des filières du livre et de l'œuvre musicale et portant simplification de l'exception au droit d'auteur pour les personnes en situation de handicap",numerique_medias_culture,"Numérique, médias & culture"
proposition de loi relative au droit à l'aide à mourir,proposition de loi relative au droit à l'aide à mourir,sante_fin_de_vie,Santé & fin de vie
proposition de loi relative au financement des entreprises de la base industrielle et technologique de défense française,proposition de loi relative au financement des entreprises de la base industrielle et technologique de défense française,defense_europe_affaires_etrangeres,"Défense, Europe & affaires étrangères"
proposition de loi relative au renforcement de la sûreté dans les transports,proposition de loi relative au renforcement de la sûreté dans les transports,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi relative au régime juridique des actions de groupe,proposition de loi relative au régime juridique des actions de groupe,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi relative aux droits nouveaux dès dix-huit ans,proposition de loi relative aux droits nouveaux dès dix-huit ans,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi relative aux outils de lutte contre la désertification médicale des collectivités,proposition de loi relative aux outils de lutte contre la désertification médicale des collectivités,sante_fin_de_vie,Santé & fin de vie
proposition de loi relative à l'entretien régulier de relations personnelles entre l'enfant et ses parents en cas de séparation de ces derniers,proposition de loi relative à l'entretien régulier de relations personnelles entre l'enfant et ses parents en cas de séparation de ces derniers,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi relative à l'instauration d'un nombre minimum de soignants par patient hospitalisé,proposition de loi relative à l'instauration d'un nombre minimum de soignants par patient hospitalisé,sante_fin_de_vie,Santé & fin de vie
"proposition de loi relative à l'organisation, à la gestion et au financement du sport professionnel","proposition de loi relative à l'organisation, à la gestion et au financement du sport professionnel",autre,Autre / non classé
proposition de loi relative à l'ouverture à la concurrence du réseau de bus francilien de la ratp,proposition de loi relative à l'ouverture à la concurrence du réseau de bus francilien de la RATP,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi relative à la commémoration de la répression d'algériens le 17 octobre 1961 et les jours suivants à paris,proposition de loi relative à la commémoration de la répression d'Algériens le 17 octobre 1961 et les jours suivants à Paris,autre,Autre / non classé
proposition de loi relative à la confidentialité des consultations des juristes d'entreprise,proposition de loi relative à la confidentialité des consultations des juristes d'entreprise,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi relative à la lutte contre l'antisémitisme dans l'enseignement supérieur,proposition de loi relative à la lutte contre l'antisémitisme dans l'enseignement supérieur,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
"proposition de loi relative à la lutte contre l'antisémitisme, le racisme, les discriminations, les violences et la haine dans l'enseignement supérieur","proposition de loi relative à la lutte contre l'antisémitisme, le racisme, les discriminations, les violences et la haine dans l'enseignement supérieur",education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi relative à la lutte contre les installations illicites des gens du voyage,proposition de loi relative à la lutte contre les installations illicites des gens du voyage,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi relative à la maîtrise de l'organisation algorithmique du travail,proposition de loi relative à la maîtrise de l'organisation algorithmique du travail,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi relative à la mise en place et au fonctionnement de la commission d'évaluation de l'aide publique au développement instituée par la loi n° 2021-1031 du 4 août 2021,proposition de loi relative à la mise en place et au fonctionnement de la commission d'évaluation de l'aide publique au développement instituée par la loi n° 2021-1031 du 4 août 2021,defense_europe_affaires_etrangeres,"Défense, Europe & affaires étrangères"
proposition de loi relative à la protection sociale complémentaire des agents publics territoriaux,proposition de loi relative à la protection sociale complémentaire des agents publics territoriaux,solidarites_droits_sociaux,Solidarités & droits sociaux
